,asteroid,X,Y,Z
2896,DES=+2000504.csv,-462156574.8321593,-105828565.6941421,108660121.5882771
2897,DES=+2000504.csv,-461750727.9370185,-107043632.6753174,108642079.9997881
2898,DES=+2000504.csv,-461340903.6280496,-108257778.3817596,108623102.3945595
2899,DES=+2000504.csv,-460927102.3792645,-109470991.6313061,108603188.2174084
2900,DES=+2000504.csv,-460509324.6807238,-110683261.2281285,108582336.9158699
2901,DES=+2000504.csv,-460087571.0386204,-111894575.9626395,108560547.9402116
2902,DES=+2000504.csv,-459661841.9753642,-113104924.6114022,108537820.7434474
2903,DES=+2000504.csv,-459232138.0296694,-114314295.9370393,108514154.7813517
2904,DES=+2000504.csv,-458798459.7566417,-115522678.6881442,108489549.5124741
2905,DES=+2000504.csv,-458360807.7278674,-116730061.5991923,108464004.3981537
2906,DES=+2000504.csv,-457919182.5315036,-117936433.3904532,108437518.9025342
2907,DES=+2000504.csv,-457473584.772369,-119141782.7679045,108410092.4925781
2908,DES=+2000504.csv,-457024015.0720366,-120346098.423145,108381724.6380827
2909,DES=+2000505.csv,-10934269.33356726,-489103470.5777399,3442362.650101423
2910,DES=+2000505.csv,-9700265.839580784,-488984235.7325821,3228346.009302378
2911,DES=+2000505.csv,-8466181.06191393,-488860859.5721222,3014302.048644215
2912,DES=+2000505.csv,-7232025.38544018,-488733339.3971179,2800232.557196975
2913,DES=+2000505.csv,-5997809.213112799,-488601672.516473,2586139.327301949
2914,DES=+2000505.csv,-4763542.966121336,-488465856.2470868,2372024.154613227
2915,DES=+2000505.csv,-3529237.084100167,-488325887.9137061,2157888.83814466
2916,DES=+2000505.csv,-2294902.025389895,-488181764.8487956,1943735.180320054
2917,DES=+2000505.csv,-1060548.267347141,-488033484.3924432,1729564.987024814
2918,DES=+2000505.csv,173813.6933081852,-487881043.8923138,1515380.067657471
2919,DES=+2000505.csv,1408173.340125818,-487724440.7036619,1301182.235178292
2920,DES=+2000505.csv,2642520.136553629,-487563672.1894053,1086973.306153178
2921,DES=+2000505.csv,3876843.525580069,-487398735.7202581,872755.1007916629
2922,DES=+2000505.csv,5111132.92940771,-487229628.6749125,658529.4429783225
2923,DES=+2000505.csv,6345377.749166832,-487056348.4402589,444298.1602972746
2924,DES=+2000505.csv,7579567.364675389,-486878892.4116264,230063.0840506554
2925,DES=+2000505.csv,8813691.134245733,-486697257.9930328,15826.04927280545
2926,DES=+2000505.csv,10047738.39453405,-486511442.5974275,-198411.1052593887
2927,DES=+2000505.csv,11281698.46042557,-486321443.6469214,-412646.5370182097
2928,DES=+2000505.csv,12515560.62494773,-486127258.5729957,-626878.3997172713
2929,DES=+2000505.csv,13749314.15920187,-485928884.8166869,-841104.8433035016
2930,DES=+2000505.csv,14982948.31230708,-485726319.8287485,-1055324.013948441
2931,DES=+2000505.csv,16216452.31134851,-485519561.0697891,-1269534.054037422
2932,DES=+2000505.csv,17449815.36132548,-485308606.0103909,-1483733.102157265
2933,DES=+2000505.csv,18683026.64509581,-485093452.1312112,-1697919.293082565
2934,DES=+2000505.csv,19916075.32331403,-484874096.923071,-1912090.757759452
2935,DES=+2000505.csv,21148950.53436176,-484650537.8870323,-2126245.623288065
2936,DES=+2000505.csv,22381641.39426995,-484422772.5344673,-2340382.01290378
2937,DES=+2000505.csv,23614136.99663301,-484190798.3871248,-2554498.045956403
2938,DES=+2000505.csv,24846426.4125151,-483954612.9771907,-2768591.837888986
2939,DES=+2000505.csv,26078498.69034891,-483714213.8473485,-2982661.50021565
2940,DES=+2000505.csv,27310342.85582811,-483469598.5508381,-3196705.140498161
2941,DES=+2000505.csv,28541947.91179382,-483220764.651517,-3410720.862322211
2942,DES=+2000505.csv,29773302.838116,-482967709.7239202,-3624706.765273422
2943,DES=+2000505.csv,31004396.59157031,-482710431.3533239,-3838660.944912583
2944,DES=+2000505.csv,32235218.10571118,-482448927.13581,-4052581.492750645
2945,DES=+2000505.csv,33465756.29074145,-482183194.6783324,-4266466.496223539
2946,DES=+2000505.csv,34696000.03337938,-481913231.5987875,-4480314.038666934
2947,DES=+2000505.csv,35925938.19672303,-481639035.5260836,-4694122.199290544
2948,DES=+2000505.csv,37155559.62011266,-481360604.1002166,-4907889.053152472
2949,DES=+2000505.csv,38384853.11899109,-481077934.9723444,-5121612.671133488
2950,DES=+2000505.csv,39613807.48476297,-480791025.8048662,-5335291.119911075
2951,DES=+2000505.csv,40842411.48465219,-480499874.2715024,-5548922.461933434
2952,DES=+2000505.csv,42070653.86155833,-480204478.0573772,-5762504.755393654
2953,DES=+2000505.csv,43298523.33391201,-479904834.8591033,-5976036.0542036
2954,DES=+2000505.csv,44526008.59552921,-479600942.3848684,-6189514.407967567
2955,DES=+2000505.csv,45753098.31546476,-479292798.3545237,-6402937.861956596
2956,DES=+2000505.csv,46979781.13786506,-478980400.4996748,-6616304.457081616
2957,DES=+2000505.csv,48206045.68181992,-478663746.5637736,-6829612.229867786
2958,DES=+2000505.csv,49431880.54121377,-478342834.3022124,-7042859.212427884
2959,DES=+2000505.csv,50657274.28457616,-478017661.4824204,-7256043.4324359
2960,DES=+2000505.csv,51882215.45493157,-477688225.8839616,-7469162.913100809
2961,DES=+2000505.csv,53106692.56964868,-477354525.2986336,-7682215.673140019
2962,DES=+2000505.csv,54330694.12028879,-477016557.5305694,-7895199.726753056
2963,DES=+2000505.csv,55554208.57245389,-476674320.3963411,-8108113.08359465
2964,DES=+2000505.csv,56777224.3656339,-476327811.7250637,-8320953.7487486
2965,DES=+2000505.csv,57999729.91305343,-475977029.3585029,-8533719.722700834
2966,DES=+2000505.csv,59221713.60151783,-475621971.1511831,-8746409.001312941
2967,DES=+2000505.csv,60443163.79125878,-475262634.9704983,-8959019.575795293
2968,DES=+2000505.csv,61664068.81577916,-474899018.6968242,-9171549.432680428
2969,DES=+2000505.csv,62884416.98169744,-474531120.2236329,-9383996.553796232
2970,DES=+2000505.csv,64104196.56859152,-474158937.4576091,-9596358.916239353
2971,DES=+2000505.csv,65323395.828842,-473782468.318769,-9808634.492348077
2972,DES=+2000505.csv,66542002.98747504,-473401710.7405815,-10020821.24967569
2973,DES=+2000505.csv,67760006.24200477,-473016662.6700904,-10232917.15096381
2974,DES=+2000505.csv,68977393.7622752,-472627322.0680413,-10444920.15411547
2975,DES=+2000505.csv,70194153.69030279,-472233686.909009,-10656828.21216843
2976,DES=+2000505.csv,71410274.14011694,-471835755.1815292,-10868639.27326873
2977,DES=+2000505.csv,72625743.19760266,-471433524.8882321,-11080351.28064373
2978,DES=+2000505.csv,73840548.9203423,-471026994.0459793,-11291962.17257616
2979,DES=+2000505.csv,75054679.33745801,-470616160.6860046,-11503469.88237762
2980,DES=+2000505.csv,76268122.4494558,-470201022.8540571,-11714872.33836249
2981,DES=+2000505.csv,77480866.22806886,-469781578.6105489,-11926167.46382228
2982,DES=+2000505.csv,78692898.61610493,-469357826.0307047,-12137353.17700005
2983,DES=+2000505.csv,79904207.52729465,-468929763.2047185,-12348427.39106524
2984,DES=+2000505.csv,81114780.84614311,-468497388.2379093,-12559388.0140892
2985,DES=+2000505.csv,82324606.42778595,-468060699.2508856,-12770232.94902062
2986,DES=+2000505.csv,83533672.0978491,-467619694.3797079,-12980960.0936622
2987,DES=+2000505.csv,84741965.65231542,-467174371.7760578,-13191567.34064731
2988,DES=+2000505.csv,85949474.8573979,-466724729.607407,-13402052.57741791
2989,DES=+2000505.csv,87156187.44942155,-466270766.057188,-13612413.68620244
2990,DES=+2000505.csv,88362091.13471411,-465812479.3249629,-13822648.5439949
2991,DES=+2000505.csv,89567173.58950762,-465349867.626589,-14032755.02253404
2992,DES=+2000505.csv,90771422.4598508,-464882929.1943782,-14242730.98828337
2993,DES=+2000505.csv,91974825.36153248,-464411662.2772472,-14452574.30241039
2994,DES=+2000505.csv,93177369.88001524,-463936065.140853,-14662282.82076666
2995,DES=+2000505.csv,94379043.5703764,-463456136.067711,-14871854.39386562
2996,DES=+2000505.csv,95579833.95725363,-462971873.3572899,-15081286.86685982
2997,DES=+2000505.csv,96779728.53478868,-462483275.3260804,-15290578.07951501
2998,DES=+2000505.csv,97978714.7665622,-461990340.3076355,-15499725.86618125
2999,DES=+2000505.csv,99176780.08551012,-461493066.6525801,-15708728.05575964
3000,DES=+2000505.csv,100373911.8938109,-460991452.7285955,-15917582.47166401
3001,DES=+2000505.csv,101570097.5627352,-460485496.9203836,-16126286.93177724
3002,DES=+2000505.csv,102765324.4324479,-459975197.6296197,-16334839.24840248
3003,DES=+2000505.csv,103959579.8117557,-459460553.2749117,-16543237.22820961
3004,DES=+2000505.csv,105152850.9778052,-458941562.291779,-16751478.67217806
3005,DES=+2000505.csv,106345125.175731,-458418223.1326661,-16959561.3755385
3006,DES=+2000505.csv,107536389.6182681,-457890534.2670081,-17167483.12771487
3007,DES=+2000505.csv,108726631.4853425,-457358494.1813557,-17375241.71226892
3008,DES=+2000505.csv,109915837.9236602,-456822101.3795623,-17582834.90685013
3009,DES=+2000505.csv,111103996.0463107,-456281354.38303,-17790260.48315099
3010,DES=+2000505.csv,112291092.9324011,-455736251.7310079,-17997516.20686939
3011,DES=+2000505.csv,113477115.6267309,-455186791.9809265,-18204599.83767745
3012,DES=+2000505.csv,114662051.1395129,-454632973.7087559,-18411509.1291967
3013,DES=+2000505.csv,115845886.4461413,-454074795.5093718,-18618241.82897735
3014,DES=+2000505.csv,117028608.4870031,-453512255.9969157,-18824795.67848182
3015,DES=+2000505.csv,118210204.1673236,-452945353.8051447,-19031168.41306916
3016,DES=+2000505.csv,119390660.3570399,-452374087.5877593,-19237357.76198146
3017,DES=+2000505.csv,120569963.8906949,-451798456.0187094,-19443361.44832864
3018,DES=+2000505.csv,121748101.56734,-451218457.7924773,-19649177.18907356
3019,DES=+2000505.csv,122925060.1504449,-450634091.6243395,-19854802.69501439
3020,DES=+2000505.csv,124100826.3678058,-450045356.2506099,-20060235.67076623
3021,DES=+2000505.csv,125275386.9114504,-449452250.4288669,-20265473.81474021
3022,DES=+2000505.csv,126448728.4375363,-448854772.9381682,-20470514.81912133
3023,DES=+2000505.csv,127620837.5662425,-448252922.5792578,-20675356.36984417
3024,DES=+2000505.csv,128791700.8816524,-447646698.1747645,-20879996.14656791
3025,DES=+2000505.csv,129961304.9316293,-447036098.5693981,-21084431.82264891
3026,DES=+2000505.csv,131129636.2276832,-446421122.6301436,-21288661.06511357
3027,DES=+2000505.csv,132296681.2448317,-445801769.2464541,-21492681.53462943
3028,DES=+2000505.csv,133462426.4214542,-445178037.3304452,-21696490.88547567
3029,DES=+2000505.csv,134626858.1591401,-444549925.8170915,-21900086.76551315
3030,DES=+2000505.csv,135789962.8225324,-443917433.6644243,-22103466.81615445
3031,DES=+2000505.csv,136951726.7391674,-443280559.8537336,-22306628.67233256
3032,DES=+2000505.csv,138112136.1993106,-442639303.3897728,-22509569.96247
3033,DES=+2000505.csv,139271177.455789,-441993663.3009661,-22712288.30844784
3034,DES=+2000505.csv,140428836.7238221,-441343638.6396205,-22914781.32557398
3035,DES=+2000505.csv,141585100.1808499,-440689228.4821411,-23117046.62255183
3036,DES=+2000505.csv,142739953.966359,-440030431.9292492,-23319081.80144858
3037,DES=+2000505.csv,143893384.181708,-439367248.1062054,-23520884.45766389
3038,DES=+2000505.csv,145045376.8899515,-438699676.1630352,-23722452.17989767
3039,DES=+2000505.csv,146195918.1156622,-438027715.2747581,-23923782.55011892
3040,DES=+2000505.csv,147344993.8447535,-437351364.6416212,-24124873.14353371
3041,DES=+2000505.csv,148492590.0243009,-436670623.4893348,-24325721.52855372
3042,DES=+2000505.csv,149638692.5623623,-435985491.0693123,-24526325.26676431
3043,DES=+2000505.csv,150783287.3277987,-435295966.6589138,-24726681.91289291
3044,DES=+2000505.csv,151926360.1500941,-434602049.5616912,-24926789.01477748
3045,DES=+2000505.csv,153067896.8191754,-433903739.1076386,-25126644.11333475
3046,DES=+2000505.csv,154207883.0852315,-433201034.6534449,-25326244.74252853
3047,DES=+2000505.csv,155346304.6585329,-432493935.5827495,-25525588.42933843
3048,DES=+2000505.csv,156483147.2092506,-431782441.3064017,-25724672.69372773
3049,DES=+2000505.csv,157618396.3672753,-431066551.2627233,-25923495.04861239
3050,DES=+2000505.csv,158752037.7220361,-430346264.9177734,-26122052.99982896
3051,DES=+2000505.csv,159884056.8223195,-429621581.7656177,-26320344.04610372
3052,DES=+2000505.csv,161014439.1760883,-428892501.3286006,-26518365.67902061
3053,DES=+2000505.csv,162143170.2503002,-428159023.1576203,-26716115.38299027
3054,DES=+2000505.csv,163270235.4707266,-427421146.832407,-26913590.6352182
3055,DES=+2000505.csv,164395620.2217715,-426678871.9618053,-27110788.90567389
3056,DES=+2000505.csv,165519309.8462903,-425932198.1840591,-27307707.65705916
3057,DES=+2000505.csv,166641289.645409,-425181125.1671007,-27504344.34477717
3058,DES=+2000505.csv,167761544.878343,-424425652.6088428,-27700696.41690099
3059,DES=+2000505.csv,168880060.762216,-423665780.2374746,-27896761.31414288
3060,DES=+2000505.csv,169996822.4718805,-422901507.8117609,-28092536.469823
3061,DES=+2000505.csv,171111815.1397364,-422132835.1213463,-28288019.30983865
3062,DES=+2000505.csv,172225023.855552,-421359761.9870623,-28483207.25263363
3063,DES=+2000505.csv,173336433.666284,-420582288.2612386,-28678097.70916721
3064,DES=+2000505.csv,174446029.5758993,-419800413.8280193,-28872688.08288428
3065,DES=+2000505.csv,175553796.545197,-419014138.6036824,-29066975.76968473
3066,DES=+2000505.csv,176659719.491631,-418223462.5369651,-29260958.15789348
3067,DES=+2000505.csv,177763783.2891353,-417428385.6093933,-29454632.62823087
3068,DES=+2000505.csv,178865972.7679498,-416628907.8356154,-29647996.55378318
3069,DES=+2000505.csv,179966272.7144487,-415825029.2637421,-29841047.29997373
3070,DES=+2000505.csv,181064667.8709709,-415016749.9756914,-30033782.22453386
3071,DES=+2000505.csv,182161142.9356547,-414204070.0875375,-30226198.67747527
3072,DES=+2000505.csv,183255682.5622755,-413386989.7498661,-30418294.00106242
3073,DES=+2000505.csv,184348271.3600888,-412565509.1481352,-30610065.52978501
3074,DES=+2000505.csv,185438893.8936789,-411739628.5030393,-30801510.59033227
3075,DES=+2000505.csv,186527534.6828141,-410909348.0708783,-30992626.50156727
3076,DES=+2000505.csv,187614178.2023103,-410074668.1439304,-31183410.57450199
3077,DES=+2000505.csv,188698808.8819043,-409235589.0508263,-31373860.1122734
3078,DES=+2000505.csv,189781411.1061365,-408392111.1569244,-31563972.41012025
3079,DES=+2000505.csv,190861969.2142461,-407544234.8646834,-31753744.75536051
3080,DES=+2000505.csv,191940467.5000774,-406691960.6140312,-31943174.42736915
3081,DES=+2000505.csv,193016890.2119991,-405835288.8827243,-32132258.69755623
3082,DES=+2000505.csv,194091221.5528333,-404974220.1866954,-32320994.82934487
3083,DES=+2000505.csv,195163445.6797953,-404108755.0803851,-32509380.07814807
3084,DES=+2000505.csv,196233546.7044365,-403238894.1570508,-32697411.69134432
3085,DES=+2000505.csv,197301508.6925875,-402364638.0490519,-32885086.90825075
3086,DES=+2000505.csv,198367315.6642929,-401485987.4281062,-33072402.9600932
3087,DES=+2000505.csv,199430951.5937289,-400602943.0055212,-33259357.06997186
3088,DES=+2000505.csv,200492400.4090927,-399715505.5323978,-33445946.45282239
3089,DES=+2000505.csv,201551645.992454,-398823675.7998171,-33632168.31537175
3090,DES=+2000505.csv,202608672.17956,-397927454.6390196,-33818019.85608864
3091,DES=+2000505.csv,203663462.7595897,-397026842.9215903,-34003498.26512992
3092,DES=+2000505.csv,204716001.4748564,-396121841.5596665,-34188600.7242839
3093,DES=+2000505.csv,205766272.0204639,-395212451.5061827,-34373324.40691152
3094,DES=+2000505.csv,206814258.043927,-394298673.75517,-34557666.47788942
3095,DES=+2000505.csv,207859943.1447749,-393380509.342115,-34741624.09355536
3096,DES=+2000505.csv,208903310.8741512,-392457959.3443834,-34925194.40165854
3097,DES=+2000505.csv,209944344.7344335,-391531024.8817053,-35108374.54131657
3098,DES=+2000505.csv,210983028.1788823,-390599707.1167125,-35291161.64297926
3099,DES=+2000505.csv,212019344.6113346,-389664007.2555126,-35473552.82839915
3100,DES=+2000505.csv,213053277.3859434,-388723926.5482895,-35655545.21060798
3101,DES=+2000505.csv,214084809.8069679,-387779466.2899119,-35837135.89389861
3102,DES=+2000505.csv,215113925.1286043,-386830627.8205394,-36018321.97381011
3103,DES=+2000505.csv,216140606.5548559,-385877412.5262161,-36199100.53711465
3104,DES=+2000505.csv,217164837.2394308,-384919821.8394462,-36379468.66180649
3105,DES=+2000505.csv,218186600.2856596,-383957857.2397494,-36559423.41708943
3106,DES=+2000505.csv,219205878.7464264,-382991520.2541947,-36738961.86336452
3107,DES=+2000505.csv,220222655.6241048,-382020812.4579138,-36918081.05221565
3108,DES=+2000505.csv,221236913.8704961,-381045735.4745984,-37096778.02639471
3109,DES=+2000505.csv,222248636.3867645,-380066290.976984,-37275049.819804
3110,DES=+2000505.csv,223257806.0233678,-379082480.6873227,-37452893.45747758
3111,DES=+2000505.csv,224264405.5799821,-378094306.377848,-37630305.95556197
3112,DES=+2000505.csv,225268417.8054198,-377101769.871237,-37807284.32129398
3113,DES=+2000505.csv,226269825.3975417,-376104873.0410684,-37983825.55297938
3114,DES=+2000505.csv,227268611.0031625,-375103617.812282,-38159926.63996939
3115,DES=+2000505.csv,228264757.2179511,-374098006.1616386,-38335584.56263749
3116,DES=+2000505.csv,229258246.5863266,-373088040.1181829,-38510796.29235514
3117,DES=+2000505.csv,230249061.6013495,-372073721.7637104,-38685558.79146731
3118,DES=+2000505.csv,231237184.7046108,-371055053.2332375,-38859869.01326832
3119,DES=+2000505.csv,232222598.2861176,-370032036.7154772,-39033723.90197729
3120,DES=+2000505.csv,233205284.6841778,-369004674.4533197,-39207120.39271288
3121,DES=+2000505.csv,234185226.1852829,-367972968.7443178,-39380055.41146973
