,X,Y,Z
2011,-393306784.7581213,-112485776.11003,129999608.6257256
2012,-316339065.9932703,165973956.527641,-38351707.66124994
2013,450396141.6891587,-167799954.9244758,32260888.67628836
2014,345544621.109973,-321534095.2634999,74804798.81514962
2015,-123597474.6029602,-508597224.5847062,20160732.48558733
2016,-557045533.343968,62312853.374444,-26802384.7750889
2017,-305812305.8374284,-367583805.2689093,-92520857.99937733
2018,347889743.4009612,184069870.623725,-15739566.8078118
2019,-46050652.96871386,408263292.9483328,-160375430.1506367
2020,287731360.759451,-195738892.3152869,42063091.35670901
2021,380579489.2754862,-72988967.46886016,-9834398.377496395
2022,368700761.2093573,306821299.2515226,27225059.74792145
2023,188030349.7221974,438737052.5757496,-43276036.79575075
2024,-430270195.8784581,212359196.9167733,-82852037.90760668
2025,-143970225.587854,401705972.3693212,-88754957.96238907
2026,-400850835.8624838,125706098.6894491,-89198610.97594644
2027,271545847.0298153,282124431.1986191,-9379292.955734804
2028,-82745515.48167543,425407950.6900361,120943715.2244901
2029,3121204.054350525,-426688003.1798071,16816797.07480714
2030,54328866.02197305,-347567277.1220111,-276568.1321996897
2031,-251964053.2667146,426623667.4852946,101311365.2874081
2032,-316348461.8242451,-323327749.2208413,-42903290.25941207
2033,-269485338.3329126,-310348819.7240324,8457029.714449286
2034,-239163234.4840213,399306967.7763284,-113960916.3115239
2035,-508792678.1942468,-50630854.94682913,-111282280.9814734
2036,132424020.5728084,315905784.5975276,-34939461.28454505
2037,-494032435.2216584,84630112.53368112,46170129.81328829
2038,-203515000.1041971,418613464.8558422,-63135079.86536007
2039,-189858257.2114075,-287144285.3517571,14613961.67252335
2040,-426238195.6350959,-178917360.5032929,-91963615.03624898
2041,448625127.5876082,65202241.97279607,-15829685.65140647
2042,-415932960.2140383,-186460634.4641231,175172732.7620705
2043,-363198309.5495283,328795044.816126,-75243423.46912572
2044,-324624844.5057034,380546758.4980377,68202216.82216327
2045,225264741.2719519,374629768.7551528,2552211.616466492
2046,289118228.176425,-290940487.7516206,47442251.03738029
2047,347995456.363728,63497330.46682626,14272596.49714318
2048,236709524.8669399,269847936.7091722,-9473910.136626288
2049,-1769905.414988739,-433476881.4532533,-9482785.038960576
2050,-196909159.7117136,-451073082.5278243,-141584665.2373343
2051,-313768860.5839612,239937409.2652146,-259361.6981161982
2052,350085917.5486456,-33439390.3520213,-60553169.96327052
2053,-475321889.2283354,-36734424.31146818,90300228.6824024
2054,367237537.8493898,-243052198.0828035,166097983.6970778
2055,389235891.0020021,-137551063.9024127,127398073.681896
2056,348696765.6494004,237186235.720372,-80422055.75817195
2057,-263220065.1754458,-284830795.0180058,102038993.8182314
2058,325924618.8820429,263192812.9441753,6655188.288098991
2059,327930905.0965157,-127249022.0347469,-81481928.39563495
2060,146816926.847843,489513489.3349865,31535105.98714021
2061,-436734686.0082654,254030206.6170886,-14220417.29575482
2062,-253719470.8751945,411314204.658891,118885804.4526271
2063,115691935.1981843,-340224917.2725266,31542103.0524433
2064,243156838.6672642,-288130297.8093104,-91723647.1527304
2065,-330425208.1644388,384693149.8108479,-67285252.75345449
2066,282440261.3675747,349349299.8272812,94588861.9163086
2067,-426746139.7516595,-189725705.2009148,28444685.80313979
2068,-243496367.4844671,-374272048.1769509,71610217.6372025
2069,18208525.92078885,-416852507.0516666,-79519522.5511238
2070,-303961192.8612007,-329706633.4592261,52996930.02392286
2071,385824475.0743532,-195882700.1167043,126025685.2668034
2072,308533131.8442107,-210850454.3572442,11340084.9479527
2073,380975737.5645506,-253231876.8115788,83859928.83251774
2074,-281501781.4592241,-359736155.7273604,-244745089.3495594
2075,404326650.8632905,-255874203.9215603,127855917.276642
2076,52582101.86210237,413950730.7678412,-79877198.40510352
2077,-44990205.51522988,-524712147.4073538,43480212.21802014
2078,-433187733.5408449,123143098.6327151,-11466085.79034507
2079,41190382.62567896,362164157.3858606,-87863048.73662889
2080,-226456525.9785105,431202540.0793529,12938770.53826734
2081,-520907075.544443,-39463560.7937535,-151317403.8153686
2082,444055197.4106625,-194587471.8289541,-16919543.99107023
2083,-298187148.3227315,333962248.8927286,19891127.08951838
2084,-299710460.1362318,355690351.6302903,-21904032.45691079
2085,-444554159.2163863,160142213.7708293,38484963.05897747
2086,-421016835.4256095,246998409.7494346,61350458.85362269
2087,-496396577.4914257,17358834.8054676,85656858.37571722
2088,-375774983.7823222,330249382.44123,-97371609.34056202
2089,-77623284.33231644,-457411092.117188,9959686.024837377
2090,170210512.6215235,-445639838.4131758,-38302213.62919322
2091,-283926702.5293809,-338064828.9212627,-98613111.2257309
2092,139022435.4516679,313203773.3184834,-27008676.26199925
2093,-128871103.2409018,303574167.3532784,27983206.00855371
2094,372320974.3244342,-258387289.4232522,-97496944.36746444
2095,231081126.4009299,-499374944.9322365,-10514454.90601626
2096,-404808996.6133637,-44898252.82124502,13763888.38397278
2097,511896035.0365961,77927134.23926982,-147075361.0248342
2098,470184919.7069194,113871067.3868665,69466630.27180466
2099,512650380.6708558,201071.0274526477,-56161543.42863651
2100,114683248.4313129,443343471.4762267,-50671494.6134861
2101,184567298.1623516,488571341.2373077,-98680766.03268948
2102,-330888812.8928251,311873107.0438175,46786116.9122199
2103,11911553.00326611,477528978.5523119,54516108.65220398
2104,329017678.8291534,261152701.713721,-130797813.7338386
2105,477487543.3788357,-105618855.1533931,183968328.1392577
2106,-328290252.4004441,194951331.4083238,2368197.551142916
2107,-379026958.7460826,-256882587.6909234,-26245476.66219661
2108,-466398187.7330657,-91389665.81203853,106741826.63252
2109,391245135.611316,-252906673.4595605,-19926185.35852452
2110,-64865366.85194499,-435616023.0710226,-69683964.21255583
2111,145371547.5046121,-304964895.9782723,-93970306.34142388
2112,166168969.8692172,-354901190.0784611,61445518.1884103
2113,369635598.2247185,-217962672.7590229,-37245986.4592662
2114,12369986.16901631,-451222053.4697134,42470881.55141689
2115,-295010965.8900704,385734116.4053502,-2172817.313826233
2116,340354602.5196754,-239821877.2840928,-10220864.80765522
2117,-264450485.7738465,-414235397.337158,-97844608.30760828
2118,117859310.965588,490254118.3886493,75855828.18127069
2119,-240517774.1773415,376350615.165372,-15495346.16154169
2120,-5087283.592154358,-393326107.5003871,77337916.25626768
2121,-365133759.3801411,-132432110.5193425,-30746324.05019304
2122,-251128282.9601581,408311988.7184842,-28832307.21257086
2123,-357369960.6322123,131380490.0213426,126509076.1092995
2124,196918602.5865638,332227655.8040852,40717885.35063201
2125,-340167652.8652267,253472568.0088492,-92708486.58080268
2126,-196430768.0419062,420109360.2622982,5117234.104827344
2127,-486446774.132179,57917239.75027617,-58048281.56063798
2128,-167906807.3258512,-506048305.3626848,133429618.6392058
2129,-444775106.8556828,62998206.4679628,-39846949.57556739
2130,352554233.8009809,184302289.2408571,10272162.84052625
2131,-275217548.5526201,424304310.2780553,102763839.9947703
2132,-48292747.76478379,461231643.7810938,61239950.32269585
2133,-299555183.0501852,-161173487.7435521,-56236913.85691858
2134,90195952.50429308,411413285.9296494,83721967.8050074
2135,-472176612.5509375,137839446.2909108,144119865.0537117
2136,58535479.68794035,426317066.8176643,-82224465.00322935
2137,166480953.0590924,523973978.7388614,21805612.60861906
2138,-277602302.2752658,390972035.541573,-51517572.86668219
2139,-490594767.2464753,29538219.4881366,24621724.98011405
2140,-4041422.173332784,463209056.5034384,8689634.824521959
2141,-228050863.3173087,-346298860.7554739,38382470.17875633
2142,173823598.0406055,-492743185.6648289,-180742035.7873029
2143,102731858.7480475,-490076296.9300336,-103656693.0024527
2144,486842113.4365227,-51636000.45553197,-77542271.45745192
2145,212446111.016434,-425514681.9858068,-163494666.6435301
2146,135069218.1588367,-426843688.494439,-120142631.3261686
2147,246322278.0163832,444756319.8005725,45944000.00285926
2148,424765701.4884502,194457657.0748307,11510572.4979599
2149,487121671.9634337,-77680803.16336967,-101745370.0598478
2150,-346529274.0258344,284371380.5568706,-104770351.3252904
2151,-448233887.2076134,239705607.1484002,-94751806.80614844
2152,-524997491.7126713,93071413.1910928,153587919.6518433
2153,388724651.7334341,-271121085.4304122,-1442773.600652352
2154,-437413564.7300178,-355542168.6418815,-3736735.197177812
2155,-321836385.7781663,-374139409.4728912,22565576.11227787
2156,-377817839.0878173,-364096343.3380851,142120661.7287168
2157,-41542888.11378274,-314742277.5811896,-65004752.29873829
2158,-467060703.6907911,-160612109.4459108,19440346.53064759
2159,-279710850.5473282,-440903445.5861146,-6965736.614008784
2160,98863604.384346,-491027993.5625355,-14503457.80532593
2161,371034921.5903606,155451553.4047533,88007401.74172467
2162,75096430.9445222,-425120503.2660493,-110574471.8771957
2163,132827785.5663997,485750056.2063163,-42805923.8457469
2164,418364812.5711538,134820866.7847532,-52328696.40965621
2165,335777811.1291956,227826099.8410546,-56338643.27518407
2166,-59978925.35296129,437441063.2732164,-60722408.01926462
2167,-323957009.1285061,387815337.9126905,69775754.50624457
2168,-255425966.3699628,212178041.1447445,-27330979.80899526
2169,-445076868.4807788,-86054273.93114555,-93694350.51789623
2170,-320682430.222983,440205249.2732766,-55888745.02661741
2171,-304837610.4529303,417398339.1714559,-86281948.61957152
2172,-317469379.7330423,-277045515.7265044,-95949660.42490365
2173,-521064826.8046504,-67328945.4767535,83130766.3351458
2174,-380256405.8180866,-163621887.302649,87956755.10860126
2175,168826042.55157,-406817451.165134,14853099.78778985
2176,106808202.9705566,-444455991.769859,-44678210.29306701
2177,35237417.82869504,-528297248.5896938,-74434829.60720727
2178,340391832.2120644,-242302125.3540803,2544916.353875235
2179,303158675.017284,384529431.4882756,34841329.2552115
2180,486230893.7378864,43229956.94141749,-110239142.6008302
2181,299920094.8771721,357897887.9966992,14755375.19990788
2182,452562383.625412,70173810.49190558,95282893.78941023
2183,132471077.0860437,507180475.6105862,-122563966.7715212
2184,148353483.4425581,439702728.0946971,119257356.6587132
2185,-438563049.9355296,327692100.1497624,-32450738.32960755
2186,-304756421.1723636,278371207.208423,-90205040.07257038
2187,-329742360.5945511,-145243275.0161854,-117367950.1173561
2188,4066833.911389188,-336923767.4450149,85026742.06784141
2189,58862644.73208651,-401010118.1195241,-37350575.99067467
2190,-252052502.196491,-252471703.6850357,45592122.42289643
2191,-351676212.4751561,-374797776.9801832,-7427258.293400884
2192,153227553.1729517,-343388966.0271934,-77547689.35367592
2193,368126911.3202773,-138931359.8231712,86957035.63265973
2194,-55821172.24358233,-510102815.2844803,-104874295.8517302
2195,-75009169.5434969,-433157441.3104329,25273937.38457581
2196,-163639372.5503281,-465106669.3682564,-88782870.27388757
2197,481794226.9697839,-152454966.7821401,-17402523.82979093
2198,418948240.4767748,-100335817.0243914,23400361.99362375
2199,481739507.6186499,200404328.5582449,-127402909.1469816
2200,322916104.7938412,211881459.1313664,-123776724.3724367
2201,-213330100.7989792,416434527.8705538,35753477.35492367
2202,89408936.23100877,485690994.6686401,100322450.6114768
2203,311960656.0653213,269700302.3895587,18873351.9236722
2204,-212949557.9392799,447456520.8192195,-14226225.78774482
2205,-47201433.08291234,474133148.861333,27483959.55842599
2206,-43739353.13881264,341209867.8482956,10871614.90208741
2207,-287491152.3859699,416594594.1609676,130738107.9659459
2208,-496208553.5884446,77915227.75981925,-114009373.255253
2209,-215075572.6201366,472018668.1059474,30435634.68697214
2210,100995751.6909946,487422596.4439173,-104227271.0333875
2211,315331794.0241229,290848921.7494841,81417351.56119482
2212,-340070437.4095265,405308913.6481023,10377917.10980576
2213,-308074147.3889648,-345549386.1386288,62697950.51640186
2214,-452458502.0754319,-66863266.22890767,-10708894.82493104
2215,-516880384.2611389,102925292.3626341,34240992.00008389
2216,444639128.9494466,272093528.9373193,-74350554.40500712
2217,-395947866.9575914,-123709821.1841598,-82009924.38638377
2218,62478615.56656501,457139140.852414,-10368372.6192998
2219,-413056088.9850538,667280.151922565,34845217.50592138
2220,-297527320.0362837,-241061353.3372539,-72343419.51668952
2221,74828356.55860722,-469033608.32547,125060608.4834283
2222,-22262947.49382252,-379103819.443122,42849457.49667585
2223,-34814973.39529938,472268852.7537148,4681571.933046937
2224,364993530.0933828,188804352.8197669,114384870.5919643
2225,94355701.14619108,460347031.8369902,-129906042.8549127
2226,185576754.3377819,-439728987.4097198,-22472988.48957908
2227,236668784.1341146,-468322033.5541999,-77179.08563399315
2228,130369219.4569512,-339007781.8959465,24072516.8243617
2229,-279537792.5404904,-377290494.0370994,121902632.657668
2230,385949793.8116453,-209816445.9877489,-45829813.40911159
2231,309608920.1191027,-186884051.6066087,28367355.23462751
2232,337693418.6276975,-194601086.2629623,101999674.1703978
2233,215666196.3352696,-260101698.931015,62369128.85322833
2234,304728177.8232832,-419268529.8978852,79574869.29258204
2235,474235174.362139,-163886992.9587756,-33354106.13169074
2236,19973142.37026848,-447972146.1465907,-126971207.669852
2237,-488147012.9238586,78788056.06687698,161884975.5193278
2238,360035250.5508528,-175690388.8325561,-79062850.46152174
2239,332759551.1031558,-322611221.3063906,51614180.62802494
2240,295255650.6221051,293677476.9717942,47395909.24244101
2241,434306841.5119236,17348711.3413392,103045830.4393377
2242,274983851.0678729,322355200.8896787,47912563.09644587
2243,439210056.1631693,206301335.6684982,-144270278.7383536
2244,402069392.0388247,79036708.5277066,-86360562.18229768
2245,130383451.5716082,324777286.3100589,37093777.48141171
2246,347057775.489144,172244325.3961075,78937354.62096342
2247,37132150.85075872,486108172.9273813,-26358577.32168221
2248,-283821192.4402629,367905289.059569,-30855380.19205165
2249,54643664.85187303,525771362.7835231,52920305.79889861
2250,-390619959.3415833,178858069.1900355,113281887.1361716
2251,-182293837.9921954,392380022.0602578,137474733.2474362
2252,-12299643.67422892,448911612.2643314,101074245.5734597
2253,384702651.6096312,288115525.926302,-118264786.1115331
2254,388685987.7625514,212975854.1702357,-174772120.0144565
2255,164267798.0967793,485859389.3453034,118952019.9739829
2256,-229359468.2690963,429557216.2873603,93001691.69391896
2257,-100775842.7741265,376973019.6862954,87541520.26856753
2258,-53860041.72930127,415716706.2411834,-9960182.61315003
2259,-170131398.4742362,383027095.8355853,-65816046.03264542
2260,-34888903.33581032,474943539.4004316,34432508.4722853
2261,-30271251.82981926,416831257.7370623,-57404589.00217439
2262,-80895541.97411649,492246803.3753619,234967648.0283935
2263,-441519058.9126769,285820509.7117486,172172446.558977
2264,-271021895.2819431,419552551.5559435,153384500.8971319
2265,-324531062.9774463,295996449.2364099,125994056.2556383
2266,-419505648.8661711,-131341394.0988271,44435776.2001026
2267,-136376893.6616657,-472182658.5578828,25957940.98976886
2268,-356145208.2616748,212266326.3955202,75438433.62069017
2269,-204187894.302983,-408311039.4056774,183575507.2232768
2270,-231139225.0374067,-395800231.8958311,91112643.42441992
2271,-194359056.4607069,-416661948.3239617,-82400970.56046405
2272,-138438468.7092639,-496833403.528142,-87385158.81079876
2273,-106983712.312269,-326017804.4792664,-48288659.33452952
2274,-425088435.053333,-73607114.79518601,98724132.12723778
2275,-144779639.7102091,-485542638.139314,54482977.30246724
2276,247886705.2510675,-463506027.6562144,29365358.41350472
2277,121166645.3111189,-475857598.5357218,223981182.177161
2278,-25758098.4290186,-450899351.1348853,-175062190.6469916
2279,262823868.3550223,-391528100.2739506,-30760403.17043322
2280,-272103371.4366499,-352908954.5732287,-46267291.47234158
2281,395805598.0739148,-10270587.46273765,82584497.9739264
2282,89668911.19850992,-439741282.0011144,-2177390.127361864
2283,-439123174.3938361,265036413.5824625,150034780.4027996
2284,364471414.1499965,339484329.7572428,114776740.3190117
2285,-49970742.23165572,421990251.191498,-70858609.8072211
2286,-417615143.8248398,-196204277.2871995,-12692969.00540252
2287,-430631608.4830022,84410877.00662848,28345014.18112503
2288,-122823648.5574034,-437539390.3791893,-94302154.67785595
2289,-321235532.4898427,-354939584.0767336,-108411021.8521962
2290,-166268454.9709589,-523379188.0540599,-182417951.6543041
2291,-183195876.7077779,-453481441.8552344,-49425927.80291519
2292,309698209.5881971,-254993165.1048399,-44637389.43012954
2293,194162587.8215286,483705906.0236709,-38443968.60506752
2294,-357084092.6503493,-288708451.0041077,-20735140.76817012
2295,-386685313.0889918,379314940.9386719,-11644011.49617079
2296,510994976.4293502,-173163780.1298437,13717387.27486453
2297,504791.9320822642,531639327.6738201,29139582.29338402
2298,-14745080.9429342,475735338.0957253,-83401224.28225231
2299,296771482.8838621,399596459.596123,32903851.95317325
2300,-472113266.6165949,-332175032.4554688,47715148.73248623
2301,493682130.0431545,-90659230.56044912,2289437.858789369
2302,168795902.2925085,-480506612.4499569,61269731.33322971
2303,275889058.0326134,-405381312.2557656,39292379.02319279
2304,-548850744.45641,-308843378.5609831,37345199.20155942
2305,-506423080.7906377,-107786035.0079291,-18029053.80257522
2306,-575367558.06471,-51943419.42246843,8323735.60834647
2307,-346951577.9459635,-401819179.8664477,53555926.75668365
2308,-444520182.657902,-458923420.7830579,12150454.67174259
2309,458066679.5136821,-146963.1224313704,-4073261.547053346
2310,-502115540.7938533,138458154.4339647,-34672144.814758
2311,-207358179.8587126,378601583.8830638,47151973.88081835
2312,517557312.3555892,-234172308.7684836,-19500078.31518154
2313,569405728.3214465,-50613804.97402224,-52822896.97304762
2314,321935676.8992178,-313709198.3406924,-17777924.8186871
2315,-229395127.016329,-438387812.5363463,-22691424.89187995
2316,251287673.1594833,414609369.6352821,-64189610.9679644
2317,-195861518.725034,444922474.2224655,-43450157.48162724
2318,-172623427.9240589,-442006251.5456314,-154533451.1168715
2319,-252162340.8389027,402732475.4512624,-30964860.513836
2320,389855955.1527467,-277314930.2985763,80682318.19185117
2321,-562869784.9583772,-396440892.0653856,-16629379.25123367
2322,191426787.5467091,490853363.5997016,-30538684.42960563
2323,168742765.3616135,-465867358.1992261,-96171789.56398126
2324,-211655297.1445789,471642927.6651698,148437314.1748908
2325,110718440.1537749,-375561843.8813453,-57256068.88298526
2326,290515351.483049,-383487773.1458222,-30020000.36109141
2327,-2533697.580373376,-519611170.9901534,11150077.99697956
2328,-496219478.2795296,-6662075.952515999,31309659.25065035
2329,-408133244.9509068,-172860750.6527265,175045982.7829714
2330,441441113.375263,-106179083.0863625,-90737772.2488168
2331,438796454.1991618,239470310.7479953,84633693.89636648
2332,-4692543.712768227,400863948.1930884,49427745.20253071
2333,-256016089.5178565,300283546.2905111,-21761912.27723776
2334,484386205.9624092,72936272.16589826,-196862100.3313345
2335,-311440196.4777495,-430609108.1283526,26153021.07489398
2336,1709226.372116404,490678424.4495254,55929635.01142681
2337,539184879.4555153,-39666070.89785288,49132781.22796953
2338,21575348.37034034,467280211.4428601,-69388380.85890935
2339,-555624255.4935253,-300936769.9092567,-20979675.60914372
2340,172477201.4497877,462252246.7167727,64305890.69633865
2341,267476806.1606159,393497941.316591,-163773017.1043852
2342,-414145376.957283,351997803.0882279,-188112487.024629
2343,40926637.75564825,459555966.7877514,75788784.87174463
2344,-494154708.4079427,9430183.518704413,-9922542.193332309
2345,-524387308.9183554,-54076057.00910624,-28276129.39539243
2346,-530367421.5318405,114933829.6540556,44268820.86128463
2347,-349174122.199986,-334161708.2405398,-61154712.38774239
2348,-503597052.0052584,-134755874.924121,45173884.53263974
2349,287511249.9031494,-381583790.1611642,-38843267.90000962
2350,-210280806.3896959,-438833959.8841812,176376207.5198332
2351,416060890.2527023,-124523220.8393895,208127760.4911611
2352,357142016.6943309,-322435277.9046775,37397824.3996501
2353,-569307198.2679597,-7789569.081093617,108360227.4214335
2354,154799369.7669868,447582932.3682181,108908824.8870736
2355,-70111973.34080577,-466149316.3905874,-11414423.19711769
2356,540568899.8168766,59635228.66907071,20538609.93630273
2357,232503921.3483955,-452161862.7743553,-112559532.5464946
2358,-327054442.9967504,392024887.7703069,-202617674.6815644
2359,-423225631.27817,243973114.7652402,-75485158.3937644
2360,104781870.1337503,474138535.2803202,-24539474.36269429
2361,-401284322.9209711,-317292084.3548424,84563851.12124228
2362,-181102101.782633,409730149.6944692,57048352.0358125
2363,-370860341.7396001,-542058206.2501624,5019647.150850236
2364,-499107037.9987345,-112001950.599545,124259900.1179763
2365,203974642.6153,-359136101.8364604,157284830.4246204
2366,-305928971.3423007,-368212422.335669,132174929.4678284
2367,70101789.3138289,-534528209.880857,-3142463.301684201
2368,27834.63107663473,478352757.0223182,-173547442.0621671
2369,352656303.6881716,-280672709.7624189,26040923.1035255
2370,-413776219.7237791,-211736942.9406462,-107473579.0974204
2371,513976093.1538263,-86581572.3393023,-19673267.55382032
2372,490992212.314617,161327879.5365315,-37267937.69617185
2373,-117137761.697542,630874593.2029482,18453293.52901649
2374,-498908055.5211323,34005632.67876129,58962655.05664624
2375,390053215.2241809,-268248035.9000482,46735625.27991323
2376,414223348.7798883,183008332.7350698,73127702.39293608
2377,-455364297.1201239,136967542.7927222,-128297643.9385118
2378,-108697147.1511817,675124811.9812951,16073520.66081777
2379,-271008094.3939463,-564492611.3447149,-8716533.230642915
2380,587053054.7720565,-381346652.10567,4465215.269965559
2381,272252627.1712291,-270357181.7665086,-82519802.09631677
2382,-111755439.5773647,-474935065.2430816,7152256.15664646
2383,-404541132.6716263,-453199784.4209807,-7896953.897902757
2384,322259186.8967268,384077495.470109,154720339.457929
2385,-553499105.9685836,-148707043.1012852,-17442092.12396234
2386,537536230.9364426,-342647848.732927,-6690439.539798692
2387,-523329592.580671,94141961.91063692,-50119428.05755509
2388,219907718.1900265,-518795572.9464041,26872434.39922416
2389,503427264.2824127,-68549883.79408292,-177531926.3027509
2390,459463804.3149546,-192440528.6277238,68381085.56419206
2391,-469724483.9816901,74967480.5395547,-53774771.47784023
2392,465475590.0755491,273692613.7567616,-48861148.39447273
2393,-561485827.7139095,74140721.80901179,-44483630.81829946
2394,593687837.8245914,-302717561.7282754,-35504259.71105814
2395,220787245.1896633,-320687826.9478844,-9517354.04034078
2396,346432699.0541102,347175702.1782594,-92019217.09733824
2397,355695989.6420081,353029164.369998,48418835.26877183
2398,595473695.0529488,-288140917.5160882,-42854118.92339021
2399,-127919723.6288269,-439480216.440503,-42992589.21232083
2400,-115403513.185293,-415790229.412923,-166636297.6238472
2401,-216894088.8790041,313728055.8695899,30325875.59810755
2402,178631115.1710015,382807845.0953643,25623232.96389017
2403,-302787684.6464106,562157442.3598346,69185534.07465449
2404,497562957.4977839,-31561106.95743001,-76655367.70883523
2405,-550175033.8111564,27539030.87959987,155029760.545656
2406,-325913615.7536473,355906429.5138262,32514267.0899387
2407,75325489.6462968,-474804574.3217677,-109814274.5660417
2408,383940600.8135254,372666433.7636886,51642349.99561425
2409,-598518402.6490722,-210456305.1811559,7331212.352705777
2410,259827321.1105122,381096935.9643689,-55551820.36031872
2411,421970888.9551976,-311272729.2979888,25158920.40634245
2412,-226655759.8210869,359479816.4192326,8800699.304666728
2413,-630170042.9684765,-311681170.0997609,-92854881.84035572
2414,-238912462.3692243,640399796.7358685,-10573471.08598977
2415,-115540618.3983766,-471518991.1563284,104061336.2552473
2416,435704430.718105,289614731.014313,-96724230.28927748
2417,-68560509.28982419,448598052.2360177,51128801.53870708
2418,468819842.5114171,13273077.47904978,-129173091.3269855
2419,-442603822.1771646,-170991098.8847049,9049484.673058853
2420,-205091876.9970882,-373207594.2100682,-56383742.6702517
2421,-135377434.3942324,659134313.3507841,201671850.4234511
2422,398579615.9949183,-315799289.727982,-83957115.52248703
2423,322918609.5572808,371369539.4833512,-157116126.6243778
2424,-13565157.51232243,640392986.1110829,74710166.57772171
2425,-549953984.3167518,-6864804.282670382,-15311215.89927455
2426,64975622.4885176,641604843.034926,-280073358.0005099
2427,-280763028.9327833,-317631921.2238853,-86490611.51520021
2428,-540200938.3732468,-325166572.5034008,29392333.29195961
2429,158146372.842329,-414988370.5581541,-4113108.608707458
2430,-181716194.4056681,-421111529.1349667,69091224.57481697
2431,-130958379.7807936,446799927.3074725,-46295298.1647926
2432,256608372.1034079,-454312766.3612631,94545722.40241294
2433,-419175711.0131508,288442107.4251224,44066369.39743957
2434,-374366416.346854,-290332821.7217408,34969037.21444133
2435,587270046.2762277,-248764114.9365458,-1404115.702362061
2436,104666464.4378345,396569293.70407,-41746141.16352068
2437,-188475246.6208119,-505109450.0087729,62679278.40480569
2438,-636931082.7194767,-189919513.9813322,42983441.30586357
2439,-518798684.504262,-133485696.1197907,-19740.84961468726
2440,-346055251.9721877,-305156817.9226321,68525764.53863508
2441,165050064.1800376,-426677516.5011432,-23363640.3422502
2442,-186306379.0664822,-417472621.8398312,27793531.73841591
2443,-312569867.7769895,282180501.6224339,2686264.68547596
2444,-451079598.3730764,-210970578.7702185,71220505.04914504
2445,497892552.2090243,-351488653.9066046,45701234.30275369
2446,-148583478.3640013,470526326.1329472,125918019.943264
2447,305478130.8488641,395821615.0226673,-55436707.04079859
2448,-327720916.1128906,-412995964.8676947,3407600.236121565
2449,-555990412.1700072,-148712098.494665,-35297536.48115472
2450,-141199111.7765575,488788855.3697923,-8986723.651527375
2451,-531496173.1789913,10666889.17523162,-13207514.86156592
2452,-442354328.8261499,106349689.0782406,92757195.09022784
2453,-376494143.5005606,290304512.7915428,-4240354.165756822
2454,-7199691.306196901,414861554.0032109,6178185.999346644
2455,320418965.2493153,-327859896.2430241,-24510062.19578961
2456,94876810.0617924,-512718800.4365525,19113192.29295114
2457,396084355.9684677,177526024.5087608,-39372184.33954103
2458,-264101385.1159674,-483124246.2413268,52781155.27422512
2459,-478839462.7843881,-108065585.1689278,-48297995.52018344
2460,247524628.8649277,407477182.7191873,51687876.8077932
2461,429817919.9417052,-133608170.3261216,-85103691.1710085
2462,169487105.6341708,-376180997.3347816,-173870310.3583103
2463,335199842.0983106,-352649516.8946192,-77332208.1365527
2464,490316948.0565267,-132714090.6651204,20591889.52468607
2465,489293498.2410022,83072680.37543061,61390400.19228137
2466,-475456597.348043,113031097.8829737,-39711783.29505253
2467,-404006307.9752384,288396867.0062147,88307355.51036006
2468,423300542.8561163,-475546517.3623003,119408873.4627818
2469,-343919723.0679505,-328953792.5832161,-47070173.60247092
2470,-112604522.392703,600471565.538951,39868176.11544955
2471,438108764.357893,-218624060.278735,-117706541.0995356
2472,348638228.6356297,327671848.4208375,-47547972.99801679
2473,-229213532.2700075,441154316.0859184,158668989.9981972
2474,-560590142.740803,-185984875.7376863,29782837.80450289
2475,387461607.2566317,223460259.7215424,7410071.736829013
2476,340003648.6530305,-274131344.1647079,-137302716.2575914
2477,523322567.327908,98918372.34760028,-21070094.56650752
2478,-424572602.3245392,-513671568.3517751,-17654450.84118155
2479,-103898854.6407828,-516397769.1264977,57023106.02846381
2480,-490748192.592416,-66662168.97762688,63175648.98113513
2481,225874945.1481854,-467472821.0023713,51784059.63882302
2482,475502117.2649856,-481417743.2582304,24605223.10086879
2483,-519425442.8145242,188865305.7787452,-176720148.2961327
2484,488927680.4409024,79899054.04037866,38925037.34498575
2485,-415633252.7837334,-555539625.0866102,-45003142.58151925
2486,-260314178.2802096,-353607533.7953958,-51314901.9774095
2487,489582218.4756221,-66667632.91361901,27758430.67214936
2488,399055964.9972173,-168977948.429287,4378080.58469326
2489,459735557.4199914,178384457.7684219,173838675.3739885
2490,99402930.80824898,429996917.4964053,-8941553.738572478
2491,533236106.714455,-204772196.4951683,-30280433.49582766
2492,-247873754.4402238,355159467.7964072,-40207143.40189698
2493,197906684.9265214,-401629880.6712537,4732528.846638948
2494,548278422.9846613,-99121441.89916836,-10096989.2681752
2495,475479458.6837322,68115393.99884826,-12425997.01710295
2496,157126303.7570901,426249212.342707,-75490811.0977518
2497,-637142490.7353966,-358958520.8639934,34772863.09793533
2498,483429453.6756252,148548619.3661263,-4291760.723849647
2499,-54065276.18645471,497686990.2768081,-647132.0108346939
2500,477519251.8114174,50534701.38230061,116816584.1317849
2501,-40698900.10782041,424732143.0942553,-11212675.79161051
2502,-446478055.5493951,-377483403.2211363,-71944725.11288965
2503,-193509870.402151,-414946076.8107682,2171976.872830659
2504,1802278.237321536,579957030.9370894,-14813037.27242103
